0	2026-06-25 16:32:33	#ARC-FILE#	1.1a	2026-05-01	2026-05-31	COBAS INTEGRA400	400252	3.6.2.1904 (1904)	CHARLES DRALEKU																
40	2026-05-07 18:50:59	NA-I	83-147	JCMB160/26	19	SER	mmol/L	< RR  136.0	  129.2	  72.5170	R	M	1991-01-01												
40	2026-05-07 18:51:25	CREJ2	83-147	JCMB160/26	19	SER	mg/dL	> RR  1.20	  1.64	  0.00535	R	M	1991-01-01												
40	2026-05-08 11:50:01	CRP4	Undefined	Undefined	1332368-G	SER	mg/L	 	  1.00	  0.00683	R	X													
40	2026-05-08 12:19:11	ALTL	Undefined	Undefined	1332377-B	SER	U/L	 	  12.9	  0.00158	R	X													
40	2026-05-08 12:19:12	ASTL	Undefined	Undefined	1332377-B	SER	U/L	 	  18.6	  0.00249	R	X													
40	2026-05-08 12:19:38	CREJ2	Undefined	Undefined	1332377-B	SER	mg/dL	 	  0.83	  0.00306	R	X													
40	2026-05-08 12:19:45	UREAL	Undefined	Undefined	1332377-B	SER	mg/dL	 	  22.14	  0.02857	R	X													
50	2026-05-08 12:25:03	BUN	Undefined	Undefined	1332377-B	SER	mg/dL	 	  10.3	  0.00000	R	X													
40	2026-05-08 13:11:27	NA-I	PT INITIALS AB	1243216C	1	SER	mmol/L	< RR  136.0	  134.3	  72.9958	R	M	1986-06-22												
40	2026-05-08 13:11:28	K-I	PT INITIALS AB	1243216C	1	SER	mmol/L	 	  4.61	  19.3609	R	M	1986-06-22												
40	2026-05-08 13:11:54	CRP4	Undefined	Undefined	1332380-P	SER	mg/L	 	  2.68	  0.02126	R	X													
40	2026-05-08 13:11:59	ALB2	PT INITIALS AB	1243216C	1	SER	g/dL	 	  4.1	  0.01831	R	M	1986-06-22												
40	2026-05-08 13:12:09	ALTL	PT INITIALS AB	1243216C	1	SER	U/L	 	  19.3	  0.00276	R	M	1986-06-22												
40	2026-05-08 13:12:22	ASTL	PT INITIALS AB	1243216C	1	SER	U/L	 	  23.3	  0.00334	R	M	1986-06-22												
40	2026-05-08 13:12:36	CA2	PT INITIALS AB	1243216C	1	SER	mg/dL	 	  9.42	  0.11699	R	M	1986-06-22												
40	2026-05-08 13:13:59	BILD2	PT INITIALS AB	1243216C	1	SER	mg/dl	 	  0.21	  0.00254	R	M	1986-06-22												
40	2026-05-08 13:14:09	CREJ2	PT INITIALS AB	1243216C	1	SER	mg/dL	 	  0.92	  0.00330	R	M	1986-06-22												
40	2026-05-08 13:14:20	ALP2L	PT INITIALS AB	1243216C	1	SER	U/L	 	  79.2	  0.01390	R	M	1986-06-22												
40	2026-05-08 13:14:30	MG-2	PT INITIALS AB	1243216C	1	SER	mg/dL	 	  1.75	 -0.3443	R	M	1986-06-22												
40	2026-05-08 13:14:41	GLUC3	PT INITIALS AB	1243216C	1	PLA	mg/dL	 	  82.90	  0.13550	R	M	1986-06-22												
40	2026-05-08 13:14:52	A1-W3	CONTROL	NORMAL	2	HEM	mmol/L	 	  0.3545	  0.18639	R	X													
40	2026-05-08 13:14:52	HB-W3	CONTROL	NORMAL	2	HEM	mmol/L	 	  9.5708	  0.06559	R	X													
40	2026-05-08 13:15:56	A1-W3	CONTROL	PATHOLOGICAL	3	HEM	mmol/L	 	  0.6871	  0.11617	R	X													
40	2026-05-08 13:15:56	HB-W3	CONTROL	PATHOLOGICAL	3	HEM	mmol/L	 	  9.2722	  0.06358	R	X													
40	2026-05-08 13:20:54	HB-W3	PT INITIALS AB	1243216C	4	HEM	mmol/L	 	  9.1088	  0.06249	R	M	1986-06-22												
40	2026-05-08 13:20:55	A1-W3	PT INITIALS AB	1243216C	4	HEM	mmol/L	 	  0.3349	  0.19037	R	M	1986-06-22												
50	2026-05-08 13:26:12	RWD3	CONTROL	NORMAL	2	HEM	%	 	  5.54	  0.00000	R	X													
50	2026-05-08 13:31:10	RWD3	CONTROL	PATHOLOGICAL	3	HEM	%	> RR  5.90	  8.93	  0.00000	R	X													
50	2026-05-08 13:31:31	RWD3	PT INITIALS AB	1243216C	4	HEM	%	 	  5.51	  0.00000	R	M	1986-06-22												
40	2026-05-08 13:40:05	CL-I	Undefined	Undefined	1332338-Y	SER	mmol/L	 	  99.4	  130.952	R	X													
40	2026-05-08 13:40:05	K-I	Undefined	Undefined	1332338-Y	SER	mmol/L	 	  3.87	  15.0003	R	X													
40	2026-05-08 13:40:05	NA-I	Undefined	Undefined	1332338-Y	SER	mmol/L	 	  134.9	  73.1123	R	X													
40	2026-05-08 13:40:09	ALB2	Undefined	Undefined	1332338-Y	SER	g/dL	 	  4.1	  0.01995	R	X													
40	2026-05-08 13:40:20	ALTL	Undefined	Undefined	1332338-Y	SER	U/L	 	  18.1	  0.00254	R	X													
40	2026-05-08 13:40:31	AMYL2	Undefined	Undefined	1332338-Y	SER	U/L	 	  76.1	  0.01101	R	X													
40	2026-05-08 13:40:41	ASTL	Undefined	Undefined	1332338-Y	SER	U/L	 	  24.1	  0.00350	R	X													
40	2026-05-08 13:40:52	CA2	Undefined	Undefined	1332338-Y	SER	mg/dL	 	  8.94	  0.11122	R	X													
40	2026-05-08 13:41:03	BILD2	Undefined	Undefined	1332338-Y	SER	mg/dl	 	  0.09	  0.00117	R	X													
40	2026-05-08 13:41:13	GGTS2	Undefined	Undefined	1332338-Y	SER	U/L	 	  11.1	  0.00154	R	X													
40	2026-05-08 13:41:35	LDHI2	Undefined	Undefined	1332338-Y	SER	U/L	 	  223.9	  0.01698	R	X													
40	2026-05-08 13:41:45	PHOS2	Undefined	Undefined	1332338-Y	SER	mg/dL	 	  5.77	  0.34331	R	X													
40	2026-05-08 13:41:55	TP2	Undefined	Undefined	1332338-Y	SER	g/dL	 	  6.8	  0.05146	R	X													
40	2026-05-08 13:42:07	UREAL	Undefined	Undefined	1332338-Y	SER	mg/dL	 	  15.28	  0.01948	R	X													
40	2026-05-08 13:42:17	ALP2L	Undefined	Undefined	1332338-Y	SER	U/L	 	  178.1	  0.03018	R	X													
50	2026-05-08 13:47:25	BUN	Undefined	Undefined	1332338-Y	SER	mg/dL	 	  7.1	  0.00000	R	X													
40	2026-05-08 14:10:19	CRP4	Undefined	Undefined	1332408-C	SER	mg/L	< TEST RNG	< 0.60	  0.00199	R	X													
40	2026-05-08 14:15:26	GLUC3	Undefined	Undefined	1332338-Y	PLA	mg/dL	 	  85.83	  0.14022	R	X													
40	2026-05-08 16:19:37	ALTL	Undefined	Undefined	1332413-X	SER	U/L	 	  14.4	  0.00185	R	X													
40	2026-05-08 16:19:39	ASTL	Undefined	Undefined	1332413-X	SER	U/L	 	  29.3	  0.00445	R	X													
40	2026-05-08 16:20:04	CREJ2	Undefined	Undefined	1332413-X	SER	mg/dL	 	  0.98	  0.00347	R	X													
40	2026-05-08 16:20:11	UREAL	Undefined	Undefined	1332413-X	SER	mg/dL	 	  20.69	  0.02665	R	X													
40	2026-05-08 16:20:22	UA2	Undefined	Undefined	1332437-U	SER	mg/dL	 	  7.26	  0.06866	R	X													
40	2026-05-08 16:20:33	HDLC4	Undefined	Undefined	1332433-Y	SER	mg/dL	 	  90.08	  0.18601	R	X													
40	2026-05-08 16:20:54	LDLC3	Undefined	Undefined	1332433-Y	SER	mg/dL	 	  104.76	  0.08835	R	X													
40	2026-05-08 16:21:05	ALTL	Undefined	Undefined	1332424-R	SER	U/L	 	  68.1	  0.01173	R	X													
40	2026-05-08 16:21:15	ASTL	Undefined	Undefined	1332424-R	SER	U/L	 	  93.1	  0.01616	R	X													
40	2026-05-08 16:21:26	CHOL2	Undefined	Undefined	1332424-R	SER	mg/dL	 	  204.53	  0.23097	R	X													
40	2026-05-08 16:21:37	CREJ2	Undefined	Undefined	1332424-R	SER	mg/dL	 	  0.63	  0.00249	R	X													
40	2026-05-08 16:21:47	GGTS2	Undefined	Undefined	1332424-R	SER	U/L	 	  793.5	  0.06789	R	X													
40	2026-05-08 16:21:58	TRIGL	Undefined	Undefined	1332424-R	SER	mg/dL	 	  95.88	  0.06703	R	X													
40	2026-05-08 16:22:08	UREAL	Undefined	Undefined	1332424-R	SER	mg/dL	 	  24.81	  0.03211	R	X													
50	2026-05-08 16:25:30	BUN	Undefined	Undefined	1332413-X	SER	mg/dL	 	  9.7	  0.00000	R	X													
50	2026-05-08 16:27:27	BUN	Undefined	Undefined	1332424-R	SER	mg/dL	 	  11.6	  0.00000	R	X													
40	2026-05-08 19:52:01	CREJ2	Undefined	Undefined	1332441-Z	SER	mg/dL	 	  0.56	  0.00229	R	X													
40	2026-05-09 10:35:01	CL-I	Undefined	Undefined	1332442-F	SER	mmol/L	 	  102.3	  129.917	R	X													
40	2026-05-09 10:35:01	K-I	Undefined	Undefined	1332442-F	SER	mmol/L	 	  4.81	  20.1373	R	X													
40	2026-05-09 10:35:01	NA-I	Undefined	Undefined	1332442-F	SER	mmol/L	 	  137.0	  73.1511	R	X													
40	2026-05-09 10:35:29	PHOS2	Undefined	Undefined	1332442-F	SER	mg/dL	 	  3.86	  0.26902	R	X													
40	2026-05-09 10:35:33	TP2	Undefined	Undefined	1332442-F	SER	g/dL	 	  7.2	  0.05677	R	X													
40	2026-05-09 10:35:42	UREAL	Undefined	Undefined	1332442-F	SER	mg/dL	 	  16.04	  0.02048	R	X													
40	2026-05-09 10:35:56	ALP2L	Undefined	Undefined	1332442-F	SER	U/L	 	  94.6	  0.01643	R	X													
40	2026-05-09 10:36:07	MG-2	Undefined	Undefined	1332442-F	SER	mg/dL	 	  1.69	 -0.3573	R	X													
40	2026-05-09 10:36:18	GLUC3	Undefined	Undefined	1332442-F	PLA	mg/dL	 	  82.80	  0.13533	R	X													
40	2026-05-09 10:36:39	ALB2	Undefined	Undefined	1332442-F	SER	g/dL	 	  4.1	  0.02004	R	X													
40	2026-05-09 10:36:49	ALTL	Undefined	Undefined	1332442-F	SER	U/L	 	  13.8	  0.00175	R	X													
40	2026-05-09 10:37:00	AMYL2	Undefined	Undefined	1332442-F	SER	U/L	 	  114.3	  0.01650	R	X													
40	2026-05-09 10:37:12	ASTL	Undefined	Undefined	1332442-F	SER	U/L	 	  17.3	  0.00226	R	X													
40	2026-05-09 10:37:21	CA2	Undefined	Undefined	1332442-F	SER	mg/dL	 	  9.41	  0.11691	R	X													
40	2026-05-09 10:37:32	BILD2	Undefined	Undefined	1332442-F	SER	mg/dl	 	  0.29	  0.00350	R	X													
40	2026-05-09 10:37:43	CREJ2	Undefined	Undefined	1332442-F	SER	mg/dL	 	  0.52	  0.00218	R	X													
40	2026-05-09 10:37:53	GGTS2	Undefined	Undefined	1332442-F	SER	U/L	 	  42.4	  0.00419	R	X													
40	2026-05-09 10:38:04	LDHI2	Undefined	Undefined	1332442-F	SER	U/L	 	  226.0	  0.01714	R	X													
50	2026-05-09 10:41:04	BUN	Undefined	Undefined	1332442-F	SER	mg/dL	 	  7.5	  0.00000	R	X													
40	2026-05-09 13:20:28	ALB2	Undefined	Undefined	1332444-P	SER	g/dL	 	  4.1	  0.01968	R	X													
40	2026-05-09 13:20:38	ALTL	Undefined	Undefined	1332444-P	SER	U/L	 	  10.4	  0.00112	R	X													
40	2026-05-09 13:20:49	AMYL2	Undefined	Undefined	1332444-P	SER	U/L	 	  60.1	  0.00871	R	X													
40	2026-05-09 13:21:03	ASTL	Undefined	Undefined	1332444-P	SER	U/L	 	  19.8	  0.00271	R	X													
40	2026-05-09 13:21:25	CA2	Undefined	Undefined	1332444-P	SER	mg/dL	 	  8.90	  0.11074	R	X													
40	2026-05-09 13:21:35	BILD2	Undefined	Undefined	1332444-P	SER	mg/dl	 	  0.03	  0.00041	R	X													
40	2026-05-09 13:21:45	CREJ2	Undefined	Undefined	1332444-P	SER	mg/dL	 	  0.63	  0.00249	R	X													
40	2026-05-09 13:21:56	GGTS2	Undefined	Undefined	1332444-P	SER	U/L	 	  7.6	  0.00125	R	X													
40	2026-05-09 13:22:18	LDHI2	Undefined	Undefined	1332444-P	SER	U/L	 	  214.8	  0.01632	R	X													
40	2026-05-09 13:22:28	PHOS2	Undefined	Undefined	1332444-P	SER	mg/dL	 	  4.34	  0.28769	R	X													
40	2026-05-09 13:22:39	TP2	Undefined	Undefined	1332444-P	SER	g/dL	 	  6.4	  0.04615	R	X													
40	2026-05-09 13:22:49	UREAL	Undefined	Undefined	1332444-P	SER	mg/dL	 	  11.08	  0.01391	R	X													
40	2026-05-09 13:23:11	ALP2L	Undefined	Undefined	1332444-P	SER	U/L	 	  79.1	  0.01387	R	X													
40	2026-05-09 13:23:21	MG-2	Undefined	Undefined	1332444-P	SER	mg/dL	 	  1.73	 -0.3494	R	X													
40	2026-05-09 13:23:32	GLUC3	Undefined	Undefined	1332444-P	PLA	mg/dL	 	  79.30	  0.12970	R	X													
40	2026-05-09 13:23:53	ALB2	Undefined	Undefined	1332443-K	SER	g/dL	 	  3.6	  0.00499	R	X													
40	2026-05-09 13:24:04	ALTL	Undefined	Undefined	1332443-K	SER	U/L	 	  27.2	  0.00421	R	X													
40	2026-05-09 13:24:15	AMYL2	Undefined	Undefined	1332443-K	SER	U/L	 	  78.1	  0.01130	R	X													
40	2026-05-09 13:24:26	CL-I	Undefined	Undefined	1332444-P	SER	mmol/L	 	  103.4	  129.633	R	X													
40	2026-05-09 13:24:26	K-I	Undefined	Undefined	1332444-P	SER	mmol/L	 	  4.52	  19.0245	R	X													
40	2026-05-09 13:24:26	NA-I	Undefined	Undefined	1332444-P	SER	mmol/L	 	  135.2	  73.0217	R	X													
40	2026-05-09 13:24:36	ASTL	Undefined	Undefined	1332443-K	SER	U/L	 	  23.7	  0.00342	R	X													
40	2026-05-09 13:24:47	CA2	Undefined	Undefined	1332443-K	SER	mg/dL	 	  8.15	  0.10185	R	X													
40	2026-05-09 13:25:08	GGTS2	Undefined	Undefined	1332443-K	SER	U/L	 	  36.2	  0.00367	R	X													
40	2026-05-09 13:25:18	LDHI2	Undefined	Undefined	1332443-K	SER	U/L	 	  166.5	  0.01278	R	X													
40	2026-05-09 13:25:28	PHOS2	Undefined	Undefined	1332443-K	SER	mg/dL	 	  3.17	  0.24237	R	X													
40	2026-05-09 13:25:42	NA-I	Undefined	Undefined	1332443-K	SER	mmol/L	 	  133.8	  72.7758	R	X													
40	2026-05-09 13:25:43	CL-I	Undefined	Undefined	1332443-K	SER	mmol/L	 	  104.4	  129.464	R	X													
40	2026-05-09 13:25:43	K-I	Undefined	Undefined	1332443-K	SER	mmol/L	 	  3.89	  15.2979	R	X													
40	2026-05-09 13:26:12	TP2	Undefined	Undefined	1332443-K	SER	g/dL	 	  6.2	  0.04377	R	X													
40	2026-05-09 13:26:55	UREAL	Undefined	Undefined	1332443-K	SER	mg/dL	 	  21.19	  0.02731	R	X													
50	2026-05-09 13:28:17	BUN	Undefined	Undefined	1332444-P	SER	mg/dL	< RR  7.0	  5.2	  0.00000	R	X													
40	2026-05-09 13:28:52	ALP2L	Undefined	Undefined	1332443-K	SER	U/L	 	  77.2	  0.01356	R	X													
40	2026-05-09 13:29:02	MG-2	Undefined	Undefined	1332443-K	SER	mg/dL	 	  1.67	 -0.3599	R	X													
40	2026-05-09 13:29:11	GLUC3	Undefined	Undefined	1332443-K	PLA	mg/dL	 	  100.92	  0.16450	R	X													
40	2026-05-09 13:29:24	BILD2	Undefined	Undefined	1332443-K	SER	mg/dl	 	  0.20	  0.00240	R	X													
40	2026-05-09 13:29:34	CREJ2	Undefined	Undefined	1332443-K	SER	mg/dL	 	  0.92	  0.00331	R	X													
50	2026-05-09 13:33:57	BUN	Undefined	Undefined	1332443-K	SER	mg/dL	 	  9.9	  0.00000	R	X													
40	2026-05-09 19:12:14	BIT3	NS	163421	1332443-K	SER	mg/dL	 	  0.60	  0.00328	R	F	2000-08-15												
40	2026-05-11 11:49:08	CHOL2	Undefined	Undefined	1332492-k	SER	mg/dL	 	  236.12	  0.26672	R	X													
40	2026-05-11 11:49:11	LDLC3	Undefined	Undefined	1332492-k	SER	mg/dL	 	  162.99	  0.13698	R	X													
40	2026-05-11 11:49:22	ALTL	Undefined	Undefined	1332495-m	SER	U/L	 	  32.1	  0.00511	R	X													
40	2026-05-11 11:49:43	ASTL	Undefined	Undefined	1332495-m	SER	U/L	 	  31.5	  0.00486	R	X													
40	2026-05-11 11:49:54	UREAL	Undefined	Undefined	1332495-m	SER	mg/dL	 	  34.61	  0.04509	R	X													
50	2026-05-11 11:55:11	BUN	Undefined	Undefined	1332495-m	SER	mg/dL	 	  16.2	  0.00000	R	X													
40	2026-05-11 12:44:07	K-I	PT INITIALS:KN	1243233H	1	SER	mmol/L	 	  4.52	  20.4996	R	M	1997-06-15												
40	2026-05-11 12:44:07	NA-I	PT INITIALS:KN	1243233H	1	SER	mmol/L	< RR  136.0	  129.3	  71.9606	R	M	1997-06-15												
40	2026-05-11 12:44:11	ALTL	Undefined	Undefined	1332516-B	SER	U/L	 	  17.9	  0.00250	R	X													
40	2026-05-11 12:44:21	ASTL	Undefined	Undefined	1332516-B	SER	U/L	 	  43.3	  0.00701	R	X													
40	2026-05-11 12:44:32	BILD2	Undefined	Undefined	1332516-B	SER	mg/dl	 	  0.28	  0.00337	R	X													
40	2026-05-11 12:44:43	LDHI2	Undefined	Undefined	1332516-B	SER	U/L	 	  406.9	  0.03042	R	X													
40	2026-05-11 12:44:54	UREAL	Undefined	Undefined	1332516-B	SER	mg/dL	 	  9.48	  0.01179	R	X													
40	2026-05-11 12:45:04	ALTL	Undefined	Undefined	1332524-R	SER	U/L	 	  29.6	  0.00466	R	X													
40	2026-05-11 12:45:15	ASTL	Undefined	Undefined	1332524-R	SER	U/L	 	  35.6	  0.00562	R	X													
40	2026-05-11 12:45:36	BILD2	Undefined	Undefined	1332524-R	SER	mg/dl	 	  0.29	  0.00350	R	X													
40	2026-05-11 12:45:47	LDHI2	Undefined	Undefined	1332524-R	SER	U/L	 	  401.6	  0.03003	R	X													
40	2026-05-11 12:45:57	UREAL	Undefined	Undefined	1332524-R	SER	mg/dL	 	  13.14	  0.01664	R	X													
40	2026-05-11 12:46:09	K-I	KE	1243250L	2	SER	mmol/L	 	  4.87	  22.2206	R	M	1989-03-03												
40	2026-05-11 12:46:09	NA-I	KE	1243250L	2	SER	mmol/L	< RR  136.0	  132.1	  72.5170	R	M	1989-03-03												
40	2026-05-11 12:46:19	ALTL	Undefined	Undefined	1332530-H	SER	U/L	 	  25.6	  0.00393	R	X													
40	2026-05-11 12:46:29	ASTL	Undefined	Undefined	1332530-H	SER	U/L	 	  23.0	  0.00330	R	X													
40	2026-05-11 12:46:40	UREAL	Undefined	Undefined	1332530-H	SER	mg/dL	 	  31.11	  0.04046	R	X													
40	2026-05-11 12:46:50	ALB2	PT INITIALS:KN	1243233H	1	SER	g/dL	 	  3.7	  0.00784	R	M	1997-06-15												
40	2026-05-11 12:47:02	ALTL	PT INITIALS:KN	1243233H	1	SER	U/L	 	  10.5	  0.00114	R	M	1997-06-15												
40	2026-05-11 12:47:12	ASTL	PT INITIALS:KN	1243233H	1	SER	U/L	 	  16.0	  0.00200	R	M	1997-06-15												
40	2026-05-11 12:47:23	CA2	PT INITIALS:KN	1243233H	1	SER	mg/dL	 	  8.98	  0.11304	R	M	1997-06-15												
40	2026-05-11 12:47:44	ALP2L	PT INITIALS:KN	1243233H	1	SER	U/L	> RR  129.0	  134.7	  0.02303	R	M	1997-06-15												
40	2026-05-11 12:47:55	GLUC3	PT INITIALS:KN	1243233H	1	PLA	mg/dL	 	  77.96	  0.12755	R	M	1997-06-15												
40	2026-05-11 12:48:06	ALB2	KE	1243250L	2	SER	g/dL	< RR  3.4	  3.2	 -0.0064	R	M	1989-03-03												
40	2026-05-11 12:48:16	ALTL	KE	1243250L	2	SER	U/L	 	  4.8	  0.00010	R	M	1989-03-03												
40	2026-05-11 12:48:27	ASTL	KE	1243250L	2	SER	U/L	 	  11.3	  0.00114	R	M	1989-03-03												
40	2026-05-11 12:48:37	CA2	KE	1243250L	2	SER	mg/dL	< RR  8.80	  8.57	  0.10813	R	M	1989-03-03												
40	2026-05-11 12:48:58	ALP2L	KE	1243250L	2	SER	U/L	 	  83.9	  0.01467	R	M	1989-03-03												
40	2026-05-11 12:49:09	GLUC3	KE	1243250L	2	PLA	mg/dL	 	  111.12	  0.18092	R	M	1989-03-03												
50	2026-05-11 12:50:13	BUN	Undefined	Undefined	1332516-B	SER	mg/dL	< RR  7.0	  4.4	  0.00000	R	X													
50	2026-05-11 12:51:15	BUN	Undefined	Undefined	1332524-R	SER	mg/dL	< RR  7.0	  6.1	  0.00000	R	X													
50	2026-05-11 12:51:58	BUN	Undefined	Undefined	1332530-H	SER	mg/dL	 	  14.5	  0.00000	R	X													
40	2026-05-11 13:12:20	MG-2	PT INITIALS:KN	1243233H	1	SER	mg/dL	< RR  1.70	  1.63	 -0.3685	R	M	1997-06-15												
40	2026-05-11 13:12:36	MG-2	KE	1243250L	2	SER	mg/dL	 	  1.73	 -0.3485	R	M	1989-03-03												
40	2026-05-11 13:44:10	GLUC3	Undefined	Undefined	1332550-S	PLA	mg/dL	 	  83.73	  0.13683	R	X													
40	2026-05-11 13:44:12	A1-W3	Undefined	Undefined	1332550-S	HEM	mmol/L	 	  0.2079	  0.21388	R	X													
40	2026-05-11 13:44:12	HB-W3	Undefined	Undefined	1332550-S	HEM	mmol/L	 	  6.7463	  0.04661	R	X													
50	2026-05-11 13:55:01	RWD3	Undefined	Undefined	1332550-S	HEM	%	 	  4.97	  0.00000	R	X													
40	2026-05-11 14:40:29	CL-I	Undefined	Undefined	1332570-W	SER	mmol/L	 	  90.4	  132.350	R	X													
40	2026-05-11 14:40:29	K-I	Undefined	Undefined	1332570-W	SER	mmol/L	 	  5.42	  24.4721	R	X													
40	2026-05-11 14:40:29	NA-I	Undefined	Undefined	1332570-W	SER	mmol/L	 	  117.4	  69.7350	R	X													
40	2026-05-11 14:40:55	CA2	Undefined	Undefined	1332570-W	SER	mg/dL	 	  8.04	  0.10168	R	X													
40	2026-05-11 14:41:01	CO2-L	Undefined	Undefined	1332570-W	SER	mmol/L	 	  11.5	  0.07714	R	X													
40	2026-05-11 14:41:10	PHOS2	Undefined	Undefined	1332570-W	SER	mg/dL	 	  2.78	  0.22721	R	X													
40	2026-05-11 14:41:24	UREAL	Undefined	Undefined	1332570-W	SER	mg/dL	 	  48.78	  0.06387	R	X													
40	2026-05-11 14:41:35	MG-2	Undefined	Undefined	1332570-W	SER	mg/dL	 	  1.44	 -0.4043	R	X													
40	2026-05-11 14:41:46	CRP4	Undefined	Undefined	1332570-W	SER	mg/L	 	  7.35	  0.05979	R	X													
50	2026-05-11 14:46:41	BUN	Undefined	Undefined	1332570-W	SER	mg/dL	> RR  21.0	  22.8	  0.00000	R	X													
40	2026-05-11 16:29:11	ALTL	Undefined	Undefined	1332600-Y	SER	U/L	 	  13.1	  0.00162	R	X													
40	2026-05-11 16:29:13	ASTL	Undefined	Undefined	1332600-Y	SER	U/L	 	  20.4	  0.00281	R	X													
40	2026-05-11 16:29:38	CHOL2	Undefined	Undefined	1332600-Y	SER	mg/dL	 	  161.95	  0.18278	R	X													
40	2026-05-11 16:29:46	HDLC4	Undefined	Undefined	1332600-Y	SER	mg/dL	 	  42.11	  0.08714	R	X													
40	2026-05-11 16:29:57	LDLC3	Undefined	Undefined	1332600-Y	SER	mg/dL	 	  109.74	  0.09251	R	X													
40	2026-05-11 16:30:07	TRIGL	Undefined	Undefined	1332600-Y	SER	mg/dL	 	  150.48	  0.10531	R	X													
40	2026-05-11 16:30:18	UREAL	Undefined	Undefined	1332600-Y	SER	mg/dL	 	  18.31	  0.02349	R	X													
40	2026-05-11 16:30:28	ALP2L	Undefined	Undefined	1332600-Y	SER	U/L	 	  74.8	  0.01317	R	X													
40	2026-05-11 16:30:40	GLUC3	Undefined	Undefined	1332600-Y	PLA	mg/dL	 	  85.00	  0.13887	R	X													
40	2026-05-11 16:30:50	A1-W3	Undefined	Undefined	1332600-Y	HEM	mmol/L	 	  0.4404	  0.16814	R	X													
40	2026-05-11 16:30:50	HB-W3	Undefined	Undefined	1332600-Y	HEM	mmol/L	 	  10.2885	  0.07041	R	X													
40	2026-05-11 16:31:11	ALTL	Undefined	Undefined	1332597-U	SER	U/L	 	  12.9	  0.00159	R	X													
40	2026-05-11 16:31:22	ASTL	Undefined	Undefined	1332597-U	SER	U/L	 	  21.7	  0.00305	R	X													
40	2026-05-11 16:31:33	UREAL	Undefined	Undefined	1332597-U	SER	mg/dL	 	  22.96	  0.02966	R	X													
40	2026-05-11 16:35:18	ALTL	Undefined	Undefined	1332577-T	SER	U/L	 	  11.9	  0.00141	R	X													
40	2026-05-11 16:35:25	ASTL	Undefined	Undefined	1332577-T	SER	U/L	 	  29.9	  0.00457	R	X													
50	2026-05-11 16:35:36	BUN	Undefined	Undefined	1332600-Y	SER	mg/dL	 	  8.6	  0.00000	R	X													
40	2026-05-11 16:35:37	LDHI2	Undefined	Undefined	1332577-T	SER	U/L	 	  362.3	  0.02715	R	X													
40	2026-05-11 16:35:48	UREAL	Undefined	Undefined	1332577-T	SER	mg/dL	 	  14.59	  0.01856	R	X													
40	2026-05-11 16:35:57	ALP2L	Undefined	Undefined	1332577-T	SER	U/L	 	  213.4	  0.03599	R	X													
40	2026-05-11 16:36:10	ALTL	Undefined	Undefined	1332583-Z	SER	U/L	 	  26.9	  0.00417	R	X													
40	2026-05-11 16:36:20	ASTL	Undefined	Undefined	1332583-Z	SER	U/L	 	  19.7	  0.00269	R	X													
40	2026-05-11 16:36:30	UREAL	Undefined	Undefined	1332583-Z	SER	mg/dL	 	  26.16	  0.03390	R	X													
50	2026-05-11 16:36:51	BUN	Undefined	Undefined	1332597-U	SER	mg/dL	 	  10.7	  0.00000	R	X													
50	2026-05-11 16:41:04	BUN	Undefined	Undefined	1332577-T	SER	mg/dL	< RR  7.0	  6.8	  0.00000	R	X													
50	2026-05-11 16:41:26	RWD3	Undefined	Undefined	1332600-Y	HEM	%	> RR  5.90	  6.07	  0.00000	R	X													
50	2026-05-11 16:41:48	BUN	Undefined	Undefined	1332583-Z	SER	mg/dL	 	  12.2	  0.00000	R	X													
40	2026-05-11 17:40:55	K-I	PT INITIALS:MA	1243234F	1	SER	mmol/L	 	  4.58	  19.6198	R	M	1996-11-23												
40	2026-05-11 17:40:55	NA-I	PT INITIALS:MA	1243234F	1	SER	mmol/L	< RR  136.0	  135.2	  73.5393	R	M	1996-11-23												
40	2026-05-11 17:41:21	ALB2	PT INITIALS:MA	1243234F	1	SER	g/dL	< RR  3.4	  3.3	 -0.0041	R	M	1996-11-23												
40	2026-05-11 17:41:26	ALTL	PT INITIALS:MA	1243234F	1	SER	U/L	 	  13.5	  0.00169	R	M	1996-11-23												
40	2026-05-11 17:41:36	ASTL	PT INITIALS:MA	1243234F	1	SER	U/L	 	  14.1	  0.00167	R	M	1996-11-23												
40	2026-05-11 17:41:50	CA2	PT INITIALS:MA	1243234F	1	SER	mg/dL	< RR  8.80	  8.67	  0.10931	R	M	1996-11-23												
40	2026-05-11 17:42:11	ALP2L	PT INITIALS:MA	1243234F	1	SER	U/L	 	  103.3	  0.01786	R	M	1996-11-23												
40	2026-05-11 17:42:33	MG-2	PT INITIALS:MA	1243234F	1	SER	mg/dL	< RR  1.70	  1.70	 -0.3546	R	M	1996-11-23												
40	2026-05-11 17:42:43	GLUC3	PT INITIALS:MA	1243234F	1	PLA	mg/dL	 	  101.22	  0.16499	R	M	1996-11-23												
40	2026-05-11 17:42:53	ALB2	PT INITIALS: NH	1243251J	2	SER	g/dL	 	  3.0	 -0.0123	S	F	2008-02-15												
40	2026-05-11 17:43:36	ALTL	PT INITIALS: NH	1243251J	2	SER	U/L	 	  16.8	  0.00229	S	F	2008-02-15												
